schema_version,run_id,agent_id,agent_version,request_index,text_index,category,source,role,path,chars,tokens,preview
hibench.benchmark.v1,mistral-vibe-2.7.0-hi,mistral-vibe,2.7.0,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.7.1-hi,mistral-vibe,2.7.1,1,1,system_prompt,main_instructions,system,messages.0.content,21939,5200,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.7.1-hi,mistral-vibe,2.7.1,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.7.2-hi,mistral-vibe,2.7.2,1,1,system_prompt,main_instructions,system,messages.0.content,21939,5200,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.7.2-hi,mistral-vibe,2.7.2,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.7.3-hi,mistral-vibe,2.7.3,1,1,system_prompt,main_instructions,system,messages.0.content,21939,5200,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.7.3-hi,mistral-vibe,2.7.3,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.7.4-hi,mistral-vibe,2.7.4,1,1,system_prompt,main_instructions,system,messages.0.content,22048,5228,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.7.4-hi,mistral-vibe,2.7.4,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.7.5-hi,mistral-vibe,2.7.5,1,1,system_prompt,main_instructions,system,messages.0.content,22048,5228,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.7.5-hi,mistral-vibe,2.7.5,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.7.6-hi,mistral-vibe,2.7.6,1,1,system_prompt,main_instructions,system,messages.0.content,22126,5243,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.7.6-hi,mistral-vibe,2.7.6,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.8.0-hi,mistral-vibe,2.8.0,1,1,system_prompt,main_instructions,system,messages.0.content,22794,5393,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.8.0-hi,mistral-vibe,2.8.0,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.8.1-hi,mistral-vibe,2.8.1,1,1,system_prompt,main_instructions,system,messages.0.content,22794,5393,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.8.1-hi,mistral-vibe,2.8.1,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.9.0-hi,mistral-vibe,2.9.0,1,1,system_prompt,main_instructions,system,messages.0.content,23506,5548,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.9.0-hi,mistral-vibe,2.9.0,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.9.1-hi,mistral-vibe,2.9.1,1,1,system_prompt,main_instructions,system,messages.0.content,23506,5545,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.9.1-hi,mistral-vibe,2.9.1,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.9.2-hi,mistral-vibe,2.9.2,1,1,system_prompt,main_instructions,system,messages.0.content,23506,5546,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.9.2-hi,mistral-vibe,2.9.2,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.9.3-hi,mistral-vibe,2.9.3,1,1,system_prompt,main_instructions,system,messages.0.content,23506,5547,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.9.3-hi,mistral-vibe,2.9.3,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.9.4-hi,mistral-vibe,2.9.4,1,1,system_prompt,main_instructions,system,messages.0.content,23506,5547,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.9.4-hi,mistral-vibe,2.9.4,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.9.5-hi,mistral-vibe,2.9.5,1,1,system_prompt,main_instructions,system,messages.0.content,23555,5559,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.9.5-hi,mistral-vibe,2.9.5,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,mistral-vibe-2.9.6-hi,mistral-vibe,2.9.6,1,1,system_prompt,main_instructions,system,messages.0.content,23555,5560,"You are Mistral Vibe, a CLI coding agent built by Mistral AI. You interact with a local codebase through tools.
CRITICAL"
hibench.benchmark.v1,mistral-vibe-2.9.6-hi,mistral-vibe,2.9.6,1,2,user_prompt,user_prompt,user,messages.1.content,2,1,Hi
hibench.benchmark.v1,openclaw-2026.1.29-hi,openclaw,2026.1.29,1,1,system_prompt,main_instructions,system,input.0.content,21646,5106,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.1.29-hi,openclaw,2026.1.29,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.1.30-hi,openclaw,2026.1.30,1,1,system_prompt,main_instructions,system,input.0.content,21776,5136,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.1.30-hi,openclaw,2026.1.30,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.1-hi,openclaw,2026.2.1,1,1,system_prompt,main_instructions,system,input.0.content,22491,5267,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.1-hi,openclaw,2026.2.1,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.12-hi,openclaw,2026.2.12,1,1,system_prompt,main_instructions,system,input.0.content,22799,5338,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.12-hi,openclaw,2026.2.12,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.13-hi,openclaw,2026.2.13,1,1,system_prompt,main_instructions,system,input.0.content,22678,5315,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.13-hi,openclaw,2026.2.13,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.14-hi,openclaw,2026.2.14,1,1,system_prompt,main_instructions,system,input.0.content,22876,5358,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.14-hi,openclaw,2026.2.14,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.15-hi,openclaw,2026.2.15,1,1,system_prompt,main_instructions,system,input.0.content,23541,5507,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.15-hi,openclaw,2026.2.15,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.17-hi,openclaw,2026.2.17,1,1,system_prompt,main_instructions,system,input.0.content,23878,5574,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.17-hi,openclaw,2026.2.17,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.19-hi,openclaw,2026.2.19,1,1,system_prompt,main_instructions,system,input.0.content,23878,5571,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.19-hi,openclaw,2026.2.19,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.2-hi,openclaw,2026.2.2,1,1,system_prompt,main_instructions,system,input.0.content,23259,5446,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.2-hi,openclaw,2026.2.2,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.21-hi,openclaw,2026.2.21,1,1,system_prompt,main_instructions,system,input.0.content,23977,5592,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.21-hi,openclaw,2026.2.21,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.22-hi,openclaw,2026.2.22,1,1,system_prompt,main_instructions,system,input.0.content,23977,5592,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are"
hibench.benchmark.v1,openclaw-2026.2.22-hi,openclaw,2026.2.22,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.23-hi,openclaw,2026.2.23,1,1,system_prompt,main_instructions,system,input.0.content,23977,5593,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.23-hi,openclaw,2026.2.23,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.24-hi,openclaw,2026.2.24,1,1,system_prompt,main_instructions,system,input.0.content,23977,5591,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.24-hi,openclaw,2026.2.24,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.25-hi,openclaw,2026.2.25,1,1,system_prompt,main_instructions,system,input.0.content,24156,5621,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.25-hi,openclaw,2026.2.25,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.26-hi,openclaw,2026.2.26,1,1,system_prompt,main_instructions,system,input.0.content,22626,5274,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.26-hi,openclaw,2026.2.26,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.3-hi,openclaw,2026.2.3,1,1,system_prompt,main_instructions,system,input.0.content,22746,5322,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.3-hi,openclaw,2026.2.3,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.6-hi,openclaw,2026.2.6,1,1,system_prompt,main_instructions,system,input.0.content,22743,5320,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.6-hi,openclaw,2026.2.6,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.2.9-hi,openclaw,2026.2.9,1,1,system_prompt,main_instructions,system,input.0.content,22743,5325,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.2.9-hi,openclaw,2026.2.9,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.1-hi,openclaw,2026.3.1,1,1,system_prompt,main_instructions,system,input.0.content,22692,5292,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.1-hi,openclaw,2026.3.1,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.11-hi,openclaw,2026.3.11,1,1,system_prompt,main_instructions,system,input.0.content,24817,5747,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.11-hi,openclaw,2026.3.11,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.12-hi,openclaw,2026.3.12,1,1,system_prompt,main_instructions,system,input.0.content,24933,5768,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.12-hi,openclaw,2026.3.12,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.13-hi,openclaw,2026.3.13,1,1,system_prompt,main_instructions,system,input.0.content,25485,5899,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.13-hi,openclaw,2026.3.13,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.2-hi,openclaw,2026.3.2,1,1,system_prompt,main_instructions,system,input.0.content,23552,5469,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.2-hi,openclaw,2026.3.2,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.22-hi,openclaw,2026.3.22,1,1,system_prompt,main_instructions,system,input.0.content,25510,5902,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.22-hi,openclaw,2026.3.22,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.23-hi,openclaw,2026.3.23,1,1,system_prompt,main_instructions,system,input.0.content,25510,5901,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.23-hi,openclaw,2026.3.23,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.24-hi,openclaw,2026.3.24,1,1,system_prompt,main_instructions,system,input.0.content,25509,5900,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.24-hi,openclaw,2026.3.24,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.28-hi,openclaw,2026.3.28,1,1,system_prompt,main_instructions,system,input.0.content,25529,5907,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.28-hi,openclaw,2026.3.28,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.31-hi,openclaw,2026.3.31,1,1,system_prompt,main_instructions,system,input.0.content,26617,6161,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.31-hi,openclaw,2026.3.31,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.7-hi,openclaw,2026.3.7,1,1,system_prompt,main_instructions,system,input.0.content,23817,5522,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.7-hi,openclaw,2026.3.7,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.3.8-hi,openclaw,2026.3.8,1,1,system_prompt,main_instructions,system,input.0.content,24280,5635,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.3.8-hi,openclaw,2026.3.8,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.1-hi,openclaw,2026.4.1,1,1,system_prompt,main_instructions,system,input.0.content,26617,6162,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.1-hi,openclaw,2026.4.1,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.10-hi,openclaw,2026.4.10,1,1,system_prompt,main_instructions,system,input.0.content,25446,5876,"You are a personal assistant operating inside OpenClaw.
## Tooling
Structured tool definitions are the source of truth f"
hibench.benchmark.v1,openclaw-2026.4.10-hi,openclaw,2026.4.10,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.11-hi,openclaw,2026.4.11,1,1,system_prompt,main_instructions,system,input.0.content,26774,6193,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.11-hi,openclaw,2026.4.11,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.12-hi,openclaw,2026.4.12,1,1,system_prompt,main_instructions,system,input.0.content,26892,6209,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.12-hi,openclaw,2026.4.12,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.14-hi,openclaw,2026.4.14,1,1,system_prompt,main_instructions,system,input.0.content,26797,6176,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.14-hi,openclaw,2026.4.14,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.15-hi,openclaw,2026.4.15,1,1,system_prompt,main_instructions,system,input.0.content,26892,6206,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.15-hi,openclaw,2026.4.15,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.2-hi,openclaw,2026.4.2,1,1,system_prompt,main_instructions,system,input.0.content,26581,6147,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.2-hi,openclaw,2026.4.2,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.20-hi,openclaw,2026.4.20,1,1,system_prompt,main_instructions,system,input.0.content,27064,6242,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.20-hi,openclaw,2026.4.20,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.21-hi,openclaw,2026.4.21,1,1,system_prompt,main_instructions,system,input.0.content,27064,6240,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.21-hi,openclaw,2026.4.21,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.22-hi,openclaw,2026.4.22,1,1,system_prompt,main_instructions,system,input.0.content,33569,7508,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.22-hi,openclaw,2026.4.22,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.23-hi,openclaw,2026.4.23,1,1,system_prompt,main_instructions,system,input.0.content,32425,7267,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.23-hi,openclaw,2026.4.23,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.24-hi,openclaw,2026.4.24,1,1,system_prompt,main_instructions,system,input.0.content,33954,7631,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.24-hi,openclaw,2026.4.24,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.29-hi,openclaw,2026.4.29,1,1,system_prompt,main_instructions,system,input.0.content,33142,7403,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.4.29-hi,openclaw,2026.4.29,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.7-hi,openclaw,2026.4.7,1,1,system_prompt,main_instructions,system,input.0.content,24966,5769,"You are a personal assistant operating inside OpenClaw.
## Tooling
Structured tool definitions are the source of truth f"
hibench.benchmark.v1,openclaw-2026.4.7-hi,openclaw,2026.4.7,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.8-hi,openclaw,2026.4.8,1,1,system_prompt,main_instructions,system,input.0.content,24966,5770,"You are a personal assistant operating inside OpenClaw.
## Tooling
Structured tool definitions are the source of truth f"
hibench.benchmark.v1,openclaw-2026.4.8-hi,openclaw,2026.4.8,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.4.9-hi,openclaw,2026.4.9,1,1,system_prompt,main_instructions,system,input.0.content,24996,5773,"You are a personal assistant operating inside OpenClaw.
## Tooling
Structured tool definitions are the source of truth f"
hibench.benchmark.v1,openclaw-2026.4.9-hi,openclaw,2026.4.9,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.18-hi,openclaw,2026.5.18,1,1,system_prompt,main_instructions,system,input.0.content,24466,5573,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.5.18-hi,openclaw,2026.5.18,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.19-hi,openclaw,2026.5.19,1,1,system_prompt,main_instructions,system,input.0.content,24466,5571,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.5.19-hi,openclaw,2026.5.19,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.2-hi,openclaw,2026.5.2,1,1,system_prompt,main_instructions,system,input.0.content,32693,7303,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.5.2-hi,openclaw,2026.5.2,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.20-hi,openclaw,2026.5.20,1,1,system_prompt,main_instructions,system,input.0.content,24466,5573,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.5.20-hi,openclaw,2026.5.20,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.22-hi,openclaw,2026.5.22,1,1,system_prompt,main_instructions,system,input.0.content,24778,5644,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.5.22-hi,openclaw,2026.5.22,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.26-hi,openclaw,2026.5.26,1,1,system_prompt,main_instructions,system,input.0.content,25175,5718,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.5.26-hi,openclaw,2026.5.26,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.27-hi,openclaw,2026.5.27,1,1,system_prompt,main_instructions,system,input.0.content,25101,5697,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.5.27-hi,openclaw,2026.5.27,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.28-hi,openclaw,2026.5.28,1,1,system_prompt,main_instructions,system,input.0.content,25101,5696,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.5.28-hi,openclaw,2026.5.28,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.3-hi,openclaw,2026.5.3,1,1,system_prompt,main_instructions,system,input.0.content,30440,6873,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.5.3-hi,openclaw,2026.5.3,1,2,user_prompt,user_prompt,user,input.1.content.0.text,2,1,Hi
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,1,system_prompt,main_instructions,system,input.0.content,30678,6935,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
