schema_version,run_id,agent_id,agent_version,request_index,marker_index,marker_name,source_type,is_counted,path,chars,tokens,preview
hibench.benchmark.v1,openclaw-2026.5.3-hi,openclaw,2026.5.3,1,8,subagents,tool_declaration,True,tools.23,380,91,"{""description"":""List, kill, or steer spawned sub-agents for this requester session. Use this for sub-agent orchestration"
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,1,subagent_1,text_mention,False,input.0.content,30678,6935,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,2,subagent_2,text_mention,False,tools.0.description,118,29,"List OpenClaw agent ids you can target with `sessions_spawn` when `runtime=""subagent""` (based on subagent allowlists)."
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,3,subagent_3,text_mention,False,tools.21.description,419,85,"Spawn a clean isolated session by default with the native subagent runtime. `mode=""run""` is one-shot background work. Su"
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,4,subagent_4,text_mention,False,tools.21.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,5,subagent_5,text_mention,False,tools.21.parameters.properties.context.description,150,34,"Native subagent context mode. Omit or use ""isolated"" for a clean child session; use ""fork"" only when the child needs the"
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,6,subagent_6,text_mention,False,tools.21.parameters.properties.lightContext.description,103,20,"When true, spawned subagent runs use lightweight bootstrap context. Only applies to runtime='subagent'."
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,7,subagent_7,text_mention,False,tools.22.description,97,19,End your current turn. Use after spawning subagents to receive their results as the next message.
hibench.benchmark.v1,openclaw-2026.5.4-hi,openclaw,2026.5.4,1,8,subagents,tool_declaration,True,tools.23,380,91,"{""description"":""List, kill, or steer spawned sub-agents for this requester session. Use this for sub-agent orchestration"
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,1,subagent_1,text_mention,False,input.0.content,30678,6932,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,2,subagent_2,text_mention,False,tools.0.description,118,29,"List OpenClaw agent ids you can target with `sessions_spawn` when `runtime=""subagent""` (based on subagent allowlists)."
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,3,subagent_3,text_mention,False,tools.21.description,419,85,"Spawn a clean isolated session by default with the native subagent runtime. `mode=""run""` is one-shot background work. Su"
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,4,subagent_4,text_mention,False,tools.21.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,5,subagent_5,text_mention,False,tools.21.parameters.properties.context.description,150,34,"Native subagent context mode. Omit or use ""isolated"" for a clean child session; use ""fork"" only when the child needs the"
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,6,subagent_6,text_mention,False,tools.21.parameters.properties.lightContext.description,103,20,"When true, spawned subagent runs use lightweight bootstrap context. Only applies to runtime='subagent'."
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,7,subagent_7,text_mention,False,tools.22.description,97,19,End your current turn. Use after spawning subagents to receive their results as the next message.
hibench.benchmark.v1,openclaw-2026.5.5-hi,openclaw,2026.5.5,1,8,subagents,tool_declaration,True,tools.23,380,91,"{""description"":""List, kill, or steer spawned sub-agents for this requester session. Use this for sub-agent orchestration"
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,1,subagent_1,text_mention,False,input.0.content,30678,6934,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,2,subagent_2,text_mention,False,tools.0.description,118,29,"List OpenClaw agent ids you can target with `sessions_spawn` when `runtime=""subagent""` (based on subagent allowlists)."
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,3,subagent_3,text_mention,False,tools.21.description,419,85,"Spawn a clean isolated session by default with the native subagent runtime. `mode=""run""` is one-shot background work. Su"
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,4,subagent_4,text_mention,False,tools.21.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,5,subagent_5,text_mention,False,tools.21.parameters.properties.context.description,150,34,"Native subagent context mode. Omit or use ""isolated"" for a clean child session; use ""fork"" only when the child needs the"
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,6,subagent_6,text_mention,False,tools.21.parameters.properties.lightContext.description,103,20,"When true, spawned subagent runs use lightweight bootstrap context. Only applies to runtime='subagent'."
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,7,subagent_7,text_mention,False,tools.22.description,97,19,End your current turn. Use after spawning subagents to receive their results as the next message.
hibench.benchmark.v1,openclaw-2026.5.6-hi,openclaw,2026.5.6,1,8,subagents,tool_declaration,True,tools.23,380,91,"{""description"":""List, kill, or steer spawned sub-agents for this requester session. Use this for sub-agent orchestration"
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,1,subagent_1,text_mention,False,input.0.content,30678,6935,"You are a personal assistant running inside OpenClaw.
## Tooling
Tool availability (filtered by policy):
Tool names are "
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,2,subagent_2,text_mention,False,tools.0.description,118,29,"List OpenClaw agent ids you can target with `sessions_spawn` when `runtime=""subagent""` (based on subagent allowlists)."
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,3,subagent_3,text_mention,False,tools.21.description,419,85,"Spawn a clean isolated session by default with the native subagent runtime. `mode=""run""` is one-shot background work. Su"
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,4,subagent_4,text_mention,False,tools.21.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,5,subagent_5,text_mention,False,tools.21.parameters.properties.context.description,150,34,"Native subagent context mode. Omit or use ""isolated"" for a clean child session; use ""fork"" only when the child needs the"
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,6,subagent_6,text_mention,False,tools.21.parameters.properties.lightContext.description,103,20,"When true, spawned subagent runs use lightweight bootstrap context. Only applies to runtime='subagent'."
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,7,subagent_7,text_mention,False,tools.22.description,97,19,End your current turn. Use after spawning subagents to receive their results as the next message.
hibench.benchmark.v1,openclaw-2026.5.7-hi,openclaw,2026.5.7,1,8,subagents,tool_declaration,True,tools.23,380,91,"{""description"":""List, kill, or steer spawned sub-agents for this requester session. Use this for sub-agent orchestration"
hibench.benchmark.v1,openclaw-2026.6.1-hi,openclaw,2026.6.1,1,1,subagent_1,text_mention,False,input.0.content.0.text,27560,6229,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.6.1-hi,openclaw,2026.6.1,1,2,subagent_2,text_mention,False,tools.0.description,63,14,"List agent ids allowed for `sessions_spawn runtime=""subagent""`."
hibench.benchmark.v1,openclaw-2026.6.1-hi,openclaw,2026.6.1,1,3,subagent_3,text_mention,False,tools.24.description,332,74,"Spawn clean child session; default `runtime=""subagent""`. `mode=""run""` one-shot background work. Subagents inherit parent"
hibench.benchmark.v1,openclaw-2026.6.1-hi,openclaw,2026.6.1,1,4,subagent_4,text_mention,False,tools.24.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.6.1-hi,openclaw,2026.6.1,1,5,subagent_5,text_mention,False,tools.24.parameters.properties.lightContext.description,49,11,"Light bootstrap context; runtime=""subagent"" only."
hibench.benchmark.v1,openclaw-2026.6.1-hi,openclaw,2026.6.1,1,6,subagent_6,text_mention,False,tools.25.description,79,16,End current turn. Use after spawning subagents; results arrive as next message.
hibench.benchmark.v1,openclaw-2026.6.1-hi,openclaw,2026.6.1,1,7,subagents,tool_declaration,True,tools.27,323,73,"{""description"":""List active and recent subagents for the requester session. If sessions_yield exists, use it for complet"
hibench.benchmark.v1,openclaw-2026.6.5-hi,openclaw,2026.6.5,1,1,subagent_1,text_mention,False,input.0.content.0.text,27652,6243,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.6.5-hi,openclaw,2026.6.5,1,2,subagent_2,text_mention,False,tools.0.description,63,14,"List agent ids allowed for `sessions_spawn runtime=""subagent""`."
hibench.benchmark.v1,openclaw-2026.6.5-hi,openclaw,2026.6.5,1,3,subagent_3,text_mention,False,tools.24.description,332,74,"Spawn clean child session; default `runtime=""subagent""`. `mode=""run""` one-shot background work. Subagents inherit parent"
hibench.benchmark.v1,openclaw-2026.6.5-hi,openclaw,2026.6.5,1,4,subagent_4,text_mention,False,tools.24.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.6.5-hi,openclaw,2026.6.5,1,5,subagent_5,text_mention,False,tools.24.parameters.properties.lightContext.description,49,11,"Light bootstrap context; runtime=""subagent"" only."
hibench.benchmark.v1,openclaw-2026.6.5-hi,openclaw,2026.6.5,1,6,subagent_6,text_mention,False,tools.25.description,79,16,End current turn. Use after spawning subagents; results arrive as next message.
hibench.benchmark.v1,openclaw-2026.6.5-hi,openclaw,2026.6.5,1,7,subagents,tool_declaration,True,tools.27,323,73,"{""description"":""List active and recent subagents for the requester session. If sessions_yield exists, use it for complet"
hibench.benchmark.v1,openclaw-2026.6.6-hi,openclaw,2026.6.6,1,1,subagent_1,text_mention,False,input.0.content.0.text,27652,6243,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.6.6-hi,openclaw,2026.6.6,1,2,subagent_2,text_mention,False,tools.0.description,63,14,"List agent ids allowed for `sessions_spawn runtime=""subagent""`."
hibench.benchmark.v1,openclaw-2026.6.6-hi,openclaw,2026.6.6,1,3,subagent_3,text_mention,False,tools.24.description,332,74,"Spawn clean child session; default `runtime=""subagent""`. `mode=""run""` one-shot background work. Subagents inherit parent"
hibench.benchmark.v1,openclaw-2026.6.6-hi,openclaw,2026.6.6,1,4,subagent_4,text_mention,False,tools.24.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.6.6-hi,openclaw,2026.6.6,1,5,subagent_5,text_mention,False,tools.24.parameters.properties.lightContext.description,49,11,"Light bootstrap context; runtime=""subagent"" only."
hibench.benchmark.v1,openclaw-2026.6.6-hi,openclaw,2026.6.6,1,6,subagent_6,text_mention,False,tools.25.description,79,16,End current turn. Use after spawning subagents; results arrive as next message.
hibench.benchmark.v1,openclaw-2026.6.6-hi,openclaw,2026.6.6,1,7,subagents,tool_declaration,True,tools.27,323,73,"{""description"":""List active and recent subagents for the requester session. If sessions_yield exists, use it for complet"
hibench.benchmark.v1,openclaw-2026.6.8-hi,openclaw,2026.6.8,1,1,subagent_1,text_mention,False,input.0.content.0.text,27727,6275,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.6.8-hi,openclaw,2026.6.8,1,2,subagent_2,text_mention,False,tools.0.description,63,14,"List agent ids allowed for `sessions_spawn runtime=""subagent""`."
hibench.benchmark.v1,openclaw-2026.6.8-hi,openclaw,2026.6.8,1,3,subagent_3,text_mention,False,tools.24.description,578,121,"Spawn clean child session; default `runtime=""subagent""`. `mode=""run""` one-shot background work. Subagents inherit parent"
hibench.benchmark.v1,openclaw-2026.6.8-hi,openclaw,2026.6.8,1,4,subagent_4,text_mention,False,tools.24.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.6.8-hi,openclaw,2026.6.8,1,5,subagent_5,text_mention,False,tools.24.parameters.properties.lightContext.description,49,11,"Light bootstrap context; runtime=""subagent"" only."
hibench.benchmark.v1,openclaw-2026.6.8-hi,openclaw,2026.6.8,1,6,subagent_6,text_mention,False,tools.25.description,79,16,End current turn. Use after spawning subagents; results arrive as next message.
hibench.benchmark.v1,openclaw-2026.6.8-hi,openclaw,2026.6.8,1,7,subagents,tool_declaration,True,tools.27,323,73,"{""description"":""List active and recent subagents for the requester session. If sessions_yield exists, use it for complet"
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,1,subagent_1,text_mention,False,input.0.content.0.text,28056,6352,"You are a personal assistant running inside OpenClaw.
## Tooling
Available tools are policy-filtered. Names are case-sen"
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,2,subagent_2,text_mention,False,tools.0.description,63,14,"List agent ids allowed for `sessions_spawn runtime=""subagent""`."
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,3,subagent_3,text_mention,False,tools.24.description,578,121,"Spawn clean child session; default `runtime=""subagent""`. `mode=""run""` one-shot background work. Subagents inherit parent"
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,4,subagent_4,text_mention,False,tools.24.parameters.properties.runtime.enum.0,8,2,subagent
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,5,subagent_5,text_mention,False,tools.24.parameters.properties.lightContext.description,49,11,"Light bootstrap context; runtime=""subagent"" only."
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,6,subagent_6,text_mention,False,tools.25.description,79,16,End current turn. Use after spawning subagents; results arrive as next message.
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,7,subagent_7,text_mention,False,tools.27.name,9,2,subagents
hibench.benchmark.v1,openclaw-2026.6.9-hi,openclaw,2026.6.9,1,8,subagent_8,text_mention,False,tools.27.description,132,28,"List active and recent subagents for the requester session. If sessions_yield exists, use it for completion; do not poll"
hibench.benchmark.v1,opencode-1.14.17-hi,opencode,1.14.17,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.17-hi,opencode,1.14.17,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.17-hi,opencode,1.14.17,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.17-hi,opencode,1.14.17,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.18-hi,opencode,1.14.18,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.18-hi,opencode,1.14.18,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.18-hi,opencode,1.14.18,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.18-hi,opencode,1.14.18,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.19-hi,opencode,1.14.19,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.19-hi,opencode,1.14.19,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.19-hi,opencode,1.14.19,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.19-hi,opencode,1.14.19,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.20-hi,opencode,1.14.20,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.20-hi,opencode,1.14.20,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.20-hi,opencode,1.14.20,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.20-hi,opencode,1.14.20,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.21-hi,opencode,1.14.21,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.21-hi,opencode,1.14.21,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.21-hi,opencode,1.14.21,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.21-hi,opencode,1.14.21,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.22-hi,opencode,1.14.22,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.22-hi,opencode,1.14.22,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.22-hi,opencode,1.14.22,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.22-hi,opencode,1.14.22,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.23-hi,opencode,1.14.23,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.23-hi,opencode,1.14.23,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.23-hi,opencode,1.14.23,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.23-hi,opencode,1.14.23,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.24-hi,opencode,1.14.24,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.24-hi,opencode,1.14.24,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.24-hi,opencode,1.14.24,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.24-hi,opencode,1.14.24,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.25-hi,opencode,1.14.25,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.25-hi,opencode,1.14.25,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.25-hi,opencode,1.14.25,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.25-hi,opencode,1.14.25,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.26-hi,opencode,1.14.26,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.26-hi,opencode,1.14.26,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.26-hi,opencode,1.14.26,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.26-hi,opencode,1.14.26,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.27-hi,opencode,1.14.27,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.27-hi,opencode,1.14.27,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.27-hi,opencode,1.14.27,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.27-hi,opencode,1.14.27,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.28-hi,opencode,1.14.28,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.28-hi,opencode,1.14.28,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.28-hi,opencode,1.14.28,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.28-hi,opencode,1.14.28,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.29-hi,opencode,1.14.29,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.29-hi,opencode,1.14.29,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.29-hi,opencode,1.14.29,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.29-hi,opencode,1.14.29,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.30-hi,opencode,1.14.30,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.30-hi,opencode,1.14.30,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.30-hi,opencode,1.14.30,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.30-hi,opencode,1.14.30,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.31-hi,opencode,1.14.31,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.31-hi,opencode,1.14.31,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.31-hi,opencode,1.14.31,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.31-hi,opencode,1.14.31,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.32-hi,opencode,1.14.32,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.32-hi,opencode,1.14.32,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.32-hi,opencode,1.14.32,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.32-hi,opencode,1.14.32,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.33-hi,opencode,1.14.33,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.33-hi,opencode,1.14.33,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.33-hi,opencode,1.14.33,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
